log_text,label
REGRESSION: FEATURE DATA-EXPORT BROKEN AFTER COMMIT ABC1234,1
SECURITY VIOLATION: INVALID TOKEN IN NOTIFICATIONSERVICE,1
[ERROR] HEAP CORRUPTION DETECTED IN CUSTOM_ALLOCATOR,1
Logic error: division by zero in compute,1
"CI infrastructure hiccup, restarting job",0
ValueError: Expected object but got NaN [retryable],1
Schema validation error: constraint violation,1
LOGIC ERROR: DIVISION BY ZERO IN PROCESS,1
Deadlock detected but recovered in DataLayer,0
WARN: Service APIGateway temporarily unavailable,0
"FLAKY: Test TestDataSync failed intermittently, known issue [retryable]",0
"Thread timing issue in TestUserLogin, intermittent failure",0
[ERROR] JENKINS AGENT DISCONNECTED TEMPORARILY DURING BUILD,0
Spurious failure in parallel test execution: TestAPIEndpoint,0
Intermittent failure in TestAPIEndpoint: connection reset by peer,0
ERROR: Out of memory error during read,1
Temporary resource exhaustion in memory_pool,0
"FLAKY: Test TestAuthFlow failed intermittently, known issue",0
Service CacheService temporarily unavailable,0
Verification failed: list should not be empty,1
Schema validation error: invalid format,1
FATAL ERROR: Segmentation fault in CacheManager,1
API contract violation: missing required field 'user_id',1
FATAL ERROR: Segmentation fault in CacheManager,1
TEMPORARY RESOURCE EXHAUSTION IN CONNECTION_POOL,0
[DEBUG] Deadlock detected but recovered in EventBus,0
WARN: Authorization failure for delete on file lock,1
"Database connection pool exhausted, waiting for free connection",0
Test flapping: TestCacheInvalidation passed after 2 retries,0
ERROR: Intermittent failure in TestConcurrentAccess: connection reset by peer (see logs for details),0
[INFO] NullReferenceException in app.modules.UserController (see logs for details),1
"AssertionError: Expected [1,2,3] but got null",1
Service CacheService temporarily unavailable,0
"CI infrastructure hiccup, restarting job",0
"Test TestPaymentFlow is unstable, skipping for now",0
ERROR: Intermittent failure in TestCacheInvalidation: connection reset by peer (see logs for details),0
[DEBUG] Intermittent failure in TestConcurrentAccess: connection reset by peer,0
Intermittent failure in TestAuthFlow: connection reset by peer,0
"ERROR: Database connection pool exhausted, waiting for free connection",0
"Timeout waiting for database, test marked as flaky",0
"Connection to APIGateway timed out after 1000ms, retrying...",0
"WARN: Cache miss caused timeout, retrying operation",0
Build failed: syntax error in Main.java:512 (see logs for details),1
"[ERROR] Socket timeout during delete, will retry",0
"[ERROR] Database connection pool exhausted, waiting for free connection [retryable]",0
"Timeout waiting for memory, test marked as flaky",0
CRITICAL: Unhandled null reference in Scheduler [retryable],1
"Cache miss caused timeout, retrying operation",0
Spurious failure in parallel test execution: TestAuthFlow...,0
Type mismatch in Main.java: cannot convert float to boolean,1
PROCESS CRASHED WITH SIGNAL SIGSEGV,1
"Thread timing issue in TestAPIEndpoint, intermittent failure",0
[WARN] Missing dependency: libpq required by core,1
"CONCURRENT ACCESS ISSUE DETECTED, MARKING AS FLAKY",0
Linker error: unresolved symbol 'main',1
[WARN] Schema validation error: missing required field,1
"POSSIBLE RACE CONDITION IN DATALAYER, TEST UNRELIABLE",0
"CONNECTION TO MESSAGEQUEUE TIMED OUT AFTER 5000MS, RETRYING......",0
[DEBUG] AssertionError: Expected 42 but got 500,1
TypeError: Cannot read property 'value' of undefined,1
[DEBUG] Linker error: unresolved symbol 'cleanup',1
"Network error: connection refused to db-server:5432, attempt 2/3",0
Linker error: unresolved symbol 'init',1
Test flapping: TestConcurrentAccess passed after 2 retries,0
"Connection to APIGateway timed out after 1000ms, retrying...",0
[INFO] Heap corruption detected in default_allocator,1
Spurious failure in parallel test execution: TestCacheInvalidation,0
"Socket timeout during read, will retry",0
Deadlock detected but recovered in DataLayer,0
[WARN] Temporary resource exhaustion in memory_pool,0
Assertion failed: count == expected at Controller.cs:1024,1
Linker error: unresolved symbol 'process_data',1
Random failure detected in IntegrationTest.testDelete,0
"Connection to MessageQueue timed out after 30000ms, retrying...",0
"Cache miss caused timeout, retrying operation...",0
[INFO] Non-deterministic test result in TestAPIEndpoint,0
Service MessageQueue temporarily unavailable (see logs for details),0
Deadlock detected but recovered in DataLayer,0
"Socket timeout during write, will retry",0
"BUG: Incorrect calculation in validateInput: expected ""success"", got 0",1
"Possible race condition in Scheduler, test unreliable",0
Temporary resource exhaustion in connection_pool,0
"Timeout waiting for cache, test marked as flaky",0
"Possible race condition in Scheduler, test unreliable",0
"Timeout waiting for file lock, test marked as flaky",0
NullReferenceException in com.app.services.CacheHandler,1
"WARN: AssertionError: Expected 42 but got ""error""",1
"[WARN] Build node node-1 experiencing high load, test delayed",0
"Cache miss caused timeout, retrying operation",0
"[WARN] Concurrent access issue detected, marking as flaky...",0
"Database connection pool exhausted, waiting for free connection",0
"[DEBUG] Test TestAuthFlow is unstable, skipping for now !",0
Intermittent failure in TestAPIEndpoint: connection reset by peer,0
Schema validation error: constraint violation,1
"Socket timeout during execute, will retry [retryable]",0
"Test TestPaymentFlow is unstable, skipping for now",0
Process crashed with signal SIGSEGV,1
"Possible race condition in CacheManager, test unreliable",0
"Network error: connection refused to db-server:8080, attempt 3/3",0
Verification failed: list should not be empty,1
"BUG: Incorrect calculation in processPayment: expected 42, got false",1
WARN: SCHEMA VALIDATION ERROR: CONSTRAINT VIOLATION,1
WARN: REGRESSION: Output differs from expected in TestDataSync,1
REGRESSION: Output differs from expected in TestDataSync,1
"[ERROR] Container startup timeout, extending deadline",0
"[DEBUG] Possible race condition in EventBus, test unreliable",0
Integration test failed: service DatabaseService returned unexpected status 503,1
Build failed: syntax error in Module.go:128,1
"Thread timing issue in TestUserLogin, intermittent failure",0
"Cache miss caused timeout, retrying operation",0
"WARN: CONCURRENT ACCESS ISSUE DETECTED, MARKING AS FLAKY (SEE LOGS FOR DETAILS)",0
REGRESSION: FEATURE USER-LOGIN BROKEN AFTER COMMIT GHI9012 [RETRYABLE],1
WARN: INTERMITTENT FAILURE IN TESTUSERLOGIN: CONNECTION RESET BY PEER,0
"Network error: connection refused to cache-node:3306, attempt 1/3",0
"Thread timing issue in TestUserLogin, intermittent failure",0
Schema validation error: missing required field,1
Test flapping: TestCacheInvalidation passed after 5 retries,0
FATAL: NullPointerException at UserController.process:256,1
API contract violation: missing required field 'amount',1
"Test assertion mismatch: expected=[1,2,3], actual=""error""",1
Array index out of bounds at data[99] !,1
API contract violation: missing required field 'amount',1
"[INFO] Test TestDataSync is unstable, skipping for now",0
NullReferenceException in com.app.services.CacheHandler,1
Verification failed: result should not be null,1
Jenkins agent disconnected temporarily during validate,0
"Concurrent access issue detected, marking as flaky",0
"FLAKY: Test TestAuthFlow failed intermittently, known issue",0
"Concurrent access issue detected, marking as flaky",0
[ERROR] Heap corruption detected in custom_allocator,1
Critical bug in EventBus: data corruption detected,1
"Test TestCacheInvalidation is unstable, skipping for now",0
NullReferenceException in com.app.services.DataRepository...,1
[INFO] Jenkins agent disconnected temporarily during validate,0
"Socket timeout during delete, will retry",0
[ERROR] Security violation: invalid token in PaymentGateway,1
CRITICAL: Unhandled null reference in EventBus,1
Type mismatch in Controller.cs: cannot convert string to string,1
"Timeout waiting for cache, test marked as flaky",0
"Concurrent access issue detected, marking as flaky",0
"ERROR: Container startup timeout, extending deadline",0
"Possible race condition in CacheManager, test unreliable",0
"Response mismatch in /api/auth: expected HTTP [1,2,3], got 500 [retryable]",1
"CI infrastructure hiccup, restarting job",0
REGRESSION: Feature payment-flow broken after commit ghi9012,1
[DEBUG] Authorization failure for write on connection pool,1
"CONCURRENT ACCESS ISSUE DETECTED, MARKING AS FLAKY",0
ValueError: Expected array but got object,1
[ERROR] Array index out of bounds at results[-1],1
"Socket timeout during execute, will retry",0
ERROR: CRITICAL: Authentication bypass detected in /api/payments,1
Compilation error: undefined reference to 'init',1
Intermittent failure in TestUserLogin: connection reset by peer,0
Logic error: division by zero in process,1
Deadlock detected but recovered in DataLayer (see logs for details),0
"Build node node-2 experiencing high load, test delayed",0
Schema validation error: missing required field [retryable],1
[ERROR] Spurious failure in parallel test execution: TestAuthFlow,0
Temporary resource exhaustion in memory_pool,0
Permission denied: user admin lacks access to memory,1
ERROR: Non-deterministic test result in TestConcurrentAccess,0
Integration test failed: service MessageQueue returned unexpected status 503,1
[WARN] Service AuthService temporarily unavailable,0
[INFO] Compilation error: undefined reference to 'main',1
ERROR: Deadlock detected but recovered in DataLayer,0
"Socket timeout during delete, will retry",0
FATAL: NullPointerException at DataRepository.handle:1024,1
CRITICAL: Authentication bypass detected in /api/auth,1
[INFO] Linker error: unresolved symbol 'process_data',1
Build failed: syntax error in Handler.ts:128,1
"Possible race condition in CacheManager, test unreliable",0
WARN: API contract violation: missing required field 'amount',1
REGRESSION: Output differs from expected in TestDataSync,1
Heap corruption detected in custom_allocator,1
"POSSIBLE RACE CONDITION IN EVENTBUS, TEST UNRELIABLE",0
"Container startup timeout, extending deadline",0
Deadlock detected but recovered in Scheduler,0
Deadlock detected but recovered in AuthModule,0
"Possible race condition in DataLayer, test unreliable",0
"CI infrastructure hiccup, restarting job",0
Integration test failed: service AuthService returned unexpected status 503,1
"Timeout waiting for connection pool, test marked as flaky",0
[WARN] LINKER ERROR: UNRESOLVED SYMBOL 'CLEANUP',1
"[INFO] FLAKY: Test TestUserLogin failed intermittently, known issue [retryable]",0
"Socket timeout during delete, will retry",0
"FLAKY: Test TestUserLogin failed intermittently, known issue",0
Non-deterministic test result in TestAPIEndpoint,0
Verification failed: list should not be empty,1
"Socket timeout during write, will retry",0
ERROR: Resource temporarily unavailable: connection pool,0
"[INFO] Test TestConcurrentAccess is unstable, skipping for now !",0
"Database connection pool exhausted, waiting for free connection",0
Build failed: syntax error in Main.java:42,1
AssertionError: Expected true but got [],1
"Container startup timeout, extending deadline",0
"Possible race condition in DataLayer, test unreliable...",0
"[INFO] Container startup timeout, extending deadline",0
"Container startup timeout, extending deadline",0
NullReferenceException in org.project.core.CacheHandler,1
CRITICAL: Unhandled null reference in EventBus,1
"ERROR: AssertionError: Expected [1,2,3] but got []",1
"Socket timeout during execute, will retry (see logs for details)",0
[ERROR] FATAL: NULLPOINTEREXCEPTION AT PAYMENTSERVICE.EXECUTE:42,1
"Container startup timeout, extending deadline",0
"Build node node-2 experiencing high load, test delayed",0
"Cache miss caused timeout, retrying operation [retryable]",0
FATAL: NullPointerException at CacheHandler.handle:128 [retryable],1
"Timeout waiting for file lock, test marked as flaky",0
Schema validation error: constraint violation,1
Security violation: invalid token in UserService,1
[ERROR] Linker error: unresolved symbol 'init',1
Permission denied: user user123 lacks access to memory,1
[WARN] NullReferenceException in org.project.core.DataRepository [retryable],1
Jenkins agent disconnected temporarily during deploy (see logs for details),0
"[INFO] AssertionError: Expected ""success"" but got 500",1
